KD1	KD2	KD3	KL1	KL2	KL3	WD1	WD2	WD3	WL1	WL2	WL3
1110059G10Rik	5.87959768471366	5.02586979019131	6.18742423691626	5.64051013215354	4.25467644192669	5.70905193905185	5.22709528851487	4.79519940905141	6.44393351474547	4.83281362661759	4.98457849513324	5.83328252148934
1110065P20Rik	16.1344272805129	12.5866378584425	16.6867710218168	12.4028261136859	11.1879544266778	15.138370582758	14.8777219651229	11.9316761654185	17.8736277467482	12.7067939392639	12.0368434332978	14.688468476331
1190002N15Rik	15.6775367659247	13.9340755498939	15.449605324224	12.8745207084426	10.0404614625271	11.9157311177636	15.1201521249244	15.7135057163091	14.3483398015238	12.701105950878	13.4906233713847	13.1291492812373
1190003K10Rik	0	0	0	0	0	0	0	0	0	0.0305295352819061	0	0
1190005I06Rik	3.6424953853549	2.95700081024893	4.62211142270729	2.92856837043768	2.30135647912831	3.80786046198483	2.70364223833464	2.2440358136761	4.26034980963198	3.40166114724617	2.52862296218151	2.8276496543036
1190007I07Rik	6.49791068070274	6.26215713190864	8.05632726268798	6.02194794786968	5.59585786740426	7.40292431413028	6.77396077297031	6.57181916862288	8.6584721255456	6.96677873923015	5.81370791977194	5.86751939135774
1300017J02Rik	0.0351502305793086	0.0166193903628817	0.0260734078970345	0.00851035619079104	0.00735646123641076	0	0.0177279965132832	0.0226523095713467	0.0487828033321973	0.00790812283453387	0.00760746904102389	0.0314392954736492
1500009C09Rik	74.8606220467324	67.9064013178358	80.1092676554082	73.0670397513027	64.2727527229999	73.1579968309733	80.5985112068244	65.7688710664746	81.1262204213746	71.1681629340333	60.3065327045461	70.3139265339939
1500009L16Rik	23.5832119104252	16.1946068250442	23.0159201741213	19.8484262476748	14.1279512278994	18.2265447732313	20.5473497894558	16.9135029569339	21.6177401385554	19.1456780714997	18.2557576016644	18.7497317213679
1500011B03Rik	59.8727355738791	46.6600568735543	64.4859639931301	54.7432317623919	43.1632357733486	56.0224076119483	62.8660546229947	48.479077825263	65.571682633822	51.6941443587951	47.4038345003798	55.4200637562914
1500011K16Rik	32.3307976312011	25.0299964051822	35.0126214749329	28.7429833782301	24.5342580022572	31.8239971240309	27.9665792995735	25.7019239397009	35.766789171865	26.290356660337	22.1496215797561	30.415406043091
1500015O10Rik	4.99229723029601	1.75567645144467	1.836267446407	2.03781516836807	1.89967154489022	1.54917839231013	4.20337283182327	1.66623390932325	2.8630151345878	3.52731210576922	1.10725784151976	2.2141698946381
1520401A03Rik	0.0995787820200128	0.0684827226337185	0.08953286503198	0.0789034848484555	0.0833618941129154	0.107775485332206	0.109576354026399	0.0933422826900058	0.0837570632092173	0.0814665536469252	0.141064793236986	0.0809689955794846
1600002H07Rik	3.32618185444618	3.6833188075023	3.4483981319877	3.64510799088358	3.55389748366683	3.56717909699322	3.31096916456188	3.89847342895299	3.64436799099706	3.59721938689328	3.18261196000059	3.8884098458065
1600002K03Rik	8.94704274338112	7.63002829901196	10.260347483729	7.60164345269028	9.5118067265388	9.65151847952506	10.0214821587828	9.24423602890466	10.6141570726101	9.28656229852386	9.17109566080543	11.2918310310133
1600012H06Rik	7.21936276075096	5.56612091307301	6.76023415083832	5.84277031630602	5.43834325085451	6.40458753687898	6.57559860957441	5.47520213555399	6.34503488524065	5.3174683687988	5.69236838744519	6.03277273448315
1600014C10Rik	15.7286266798004	13.4920284799723	14.1952396355298	13.2337224053178	12.7569029538199	13.437720093743	16.1411186081178	14.7133796648911	15.3895703037657	14.1375868930074	13.0861181938549	13.4274910240017
1600014C23Rik	0.287376885141645	0.135874745534371	0.355279544542925	0.208733736301159	0.180432123568723	0.2631808851801	0.0724691749360562	0.185197936360335	0.0664720630990526	0.064654247498554	0.186588598776464	0.128518741632147
1600015I10Rik	0	0.0141615931965401	0	0	0	0	0	0	0	0.0134772234222338	0.0129648416051252	0
1700001C02Rik	4.98355262137974	2.78006536190652	5.03524897464342	5.31245457187284	4.98233700752324	5.18780741008672	6.29267020745339	4.2513453059673	6.70074257652453	4.16216389821616	4.15911619083877	5.41945456645541
1700001C19Rik	0.0392566525589061	0.0185609488889252	0.0582388620484921	0.0380183106202532	0.0164317580887128	0.0539270959348463	0.059397203507717	0.0168657754983568	0	0.0529919307029287	0.0169924216185317	0.0175560939254885
1700001F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001J03Rik	0.300123440530992	0.0810865416898666	0.0848086654715369	0.124566907147466	0.107677235032948	0.353384011149085	0	0.110521349118264	0.119006435548304	0.270087904872992	0.296936694827061	0.115045002590067
1700001K19Rik	0	0.0368884267226437	0	0	0.0653136547928712	0	0	0	0	0	0	0
1700001L19Rik	12.9265556200384	13.7807653971951	15.8587513687002	13.9341313988562	12.7685666383429	13.5912984838624	16.194936637812	15.7411417073823	18.7779166392228	14.5966976553926	13.2042394131933	15.6490049614586
1700001O22Rik	0.760858134029071	0.328185271315801	0.660096140865262	0.542947293994262	0.402283385976752	0.684572374220259	0.713618625787119	0.252333295404397	0.580462284149761	0.324337986196118	0.473788696893179	0.405931147350318
1700001P01Rik	0.417479401251443	0.225586917265398	0.471884113008295	0.34655152373077	0.549199914580441	0.382329282717564	0.240634824467161	0.461214091512757	0.275901672157927	0.268356572149447	0.413046556265848	0.480091645423934
1700003E16Rik	14.4605176128332	12.612553371611	15.1304616045802	14.9780161485655	13.255790005722	14.8235655980977	15.0933616059754	12.4828912512449	14.9140443922861	14.0839715401938	12.315519607851	14.5075149716699
1700003F12Rik	0.838869616566132	0.432683103607403	0.867377150345165	0.664697184860657	0.414969235010855	0.977760132851476	1.11540158390311	0.52422148106368	1.16421459694181	0.54903115088936	0.72621710097561	0.682097419727994
1700003H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007B14Rik	0.0340955626439239	0.0161207325210271	0.0505821724433994	0.0495300391223088	0	0.078062126960199	0.0687843016342228	0.102538970414197	0	0.0153416858471145	0.103308941695444	0.0457439588860185
1700007G11Rik	2.87853200420885	2.6976954829887	3.76203743133132	2.71305806147238	3.57159241285161	3.41289991123572	3.34429227042621	3.35675522957351	3.89981678480022	2.77548896720312	2.647719706671	4.32170895549206
1700007K09Rik	0.0547283920968279	0	0	0	0.0916312156947046	0.0501204773982689	0.110408919461403	0.0470257505071831	0	0.147753971489342	0.0473788696893179	0.146851562129674
1700007K13Rik	26.995559210456	26.6580618624631	35.777128750403	30.401726210313	30.5734910149026	34.2938329704964	30.3035299570438	25.6814202251663	36.1809161522317	30.9573916913905	24.6389761294169	33.2173668203785
1700008O03Rik	0.475950860248876	0.363885508993001	0.500774977070027	0.666887721312654	0.313665494813438	0.370959723872902	0.46987632663302	0.234936810697111	0.356037031303878	0.328074124449805	0.280534477398519	0.362300452601101
1700008P02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700009N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010B08Rik	0.0413963366249644	0	0	0	0	0	0	0.0355700893713954	0	0	0	0
1700010I14Rik	1.64545570217744	1.87048267994094	2.2852863723111	2.03431938671684	1.97830329275021	2.08403113923188	1.90696873124305	1.94030989392761	1.94351055608519	1.98487931596219	1.80333872777968	1.95709984023554
1700011E24Rik	0.154036865173191	0.0291320853422203	0.121877353690884	0.0298355616456954	0.0515804856559595	0.056427027534475	0.0310753581265539	0.0529428979219942	0.0570074978233597	0.0277242551359693	0.0266702246595498	0.137774644382145
1700011H14Rik	0.0882576441719596	0.194735900121593	0.0581928234223668	0.170947154788933	0.0246281528349404	0.134711164548707	0.0296751245983218	0.050557328608513	0.0272193902650666	0.0794250597729272	0.0509369666225078	0.0789399701566627
1700011I03Rik	0.137630571841135	0.130146298422345	0.245016750985076	0.319893714213018	0.161303471415234	0.151251144811344	0.194358896685015	0.189216037543695	0.101871386642927	0.222942383016463	0.0714888270460122	0.172340590665002
1700011L22Rik	0	0.0342997651982477	0.0358742308134961	0.0351280296959065	0	0	0	0.0311671640788348	0.0335599694788589	0	0.0314012001839534	0
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	0	0	0	0	0	0	0	0	0	0.0153839688581768	0	0
1700012B09Rik	9.95134572778951	5.92971325383332	10.4713331743745	9.28538050884983	8.21660131943725	9.07186760625078	10.129580229951	6.9499350932716	11.2252566043682	7.64688441782043	8.73298433247794	11.5425208296633
1700012L04Rik	0	0	0.068798057597471	0.0673670251738319	0	0	0	0	0	0	0.060219871754647	0
1700012P22Rik	0.191043668510488	0.0722619283232076	0.113368462468112	0.148013792476386	0.159931279959957	0.139966836266213	0.231246607496163	0.196986716703601	0.318165049453576	0.240694354650674	0.231543552075106	0.273399212178449
1700013D24Rik	0	0	0	0	0	0	0	0	0	0	0.060219871754647	0
1700013F07Rik	3.84455646961188	3.58701841998864	4.20795833004917	3.74810270569422	3.88359849438851	3.89641838065881	5.17066564970759	4.16236188373496	5.07476662441886	4.1056337715955	3.90516744105893	4.72244417427106
1700013G24Rik	0	0	0	0	0	0	0	0.0610257831009246	0	0	0	0
1700013H16Rik	0.060809324552031	0	0	0.0588911086078432	0	0	0	0	0.0281311508866906	0	0	0
1700014D04Rik	0.0339865813934639	0.0107128033769869	0.0336136628444265	0.0109714942063927	0.00948390055896486	0.0311250453249524	0.0342822215679243	0	0.0104817438920272	0.0101950989967278	0.0588449888378743	0.0303984968792019
1700015E13Rik	0.0482688801891608	0	0	0	0	0	0	0	0	0	0	0
1700015F17Rik	0.0332873941197164	0.0629544885391808	0.0987664422575501	0.0644747020894455	0.0835991413314836	0.0914541805836035	0.100730856753695	0.114409697119444	0.0923949785831196	0.0299560824724964	0	0.119092501190433
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	0	0	0	0.140786556515625	0.0405659027815098	0.0887550120594346	0.0488789487198921	0.0832747665231367	0.224170108628315	0.218039714871425	0.0419500408707502	0
1700016D06Rik	0.023086418502384	0.0218309919934256	0.0228331022423368	0.04471632564268	0.0193266832110419	0	0.0698617232324016	0	0.0213601294573879	0	0	0
1700016H13Rik	0	0	0.0210205373013404	0.0411666001918904	0	0.0194642630672889	0	0	0	0.0191267277008858	0.0183995610443953	0
1700016K19Rik	8.00068481207047	7.14530027195026	9.87113932814094	9.43101779672966	8.35525460807958	8.10417100342043	10.1489892742697	6.90936434161999	10.2811567735722	8.72727041153119	7.20611516403871	9.43294073354127
1700017B05Rik	3.15281681589022	3.45211078257126	3.51359516491665	3.08258072020592	2.89825040967077	3.02551337419952	4.15409643470104	4.88023212194933	4.5221480721687	3.82151941933386	3.78723676641001	3.59578977018505
1700017D01Rik	0	0	0.0100537997308514	0	0	0	0	0	0	0	0	0
1700017N19Rik	0.01599970190277	0	0.0158241448042334	0.0309899900842649	0.0267881456029231	0.0146525901250313	0.0161388790270323	0	0.0296066454731808	0	0.0138510883012623	0
1700018B08Rik	0	0	0	0	0	0.0263384270717333	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0.033168722482926	0	0	0.0642448457540108	0	0	0	0	0	0	0.0287144664783745	0.029666982248419
1700019A02Rik	0.0957922950472148	0.0905831636895807	0.14211181781717	0.0463852747335908	0	0	0.144938349872112	0.0823101939379266	0.132944126198105	0.0431028316657026	0	0.0856791610880981
1700019B03Rik	0.11486205748717	0.0868927385022274	0.0908813847275234	0.0889910085629631	0.0576937284003696	0.105191125403774	0.115861211780485	0.0592176117497861	0.0425092946732213	0.144713766314665	0.119324560699023	0.123282792898986
1700019D03Rik	1.87365746984614	1.51169283865422	1.99760641834689	1.83120066119169	1.38145167680146	1.44041390472069	2.06334636554659	1.46963615672795	1.65403371051832	1.66294308173532	1.55507735802445	1.61434973611374
1700019N19Rik	0	0	0	0	0	0	0.0298639877620343	0	0	0	0.0256305738971648	0
1700019O17Rik	0	0.0204127372931567	0	0.0209056603642692	0	0.0395381956274047	0	0	0.0199724644346341	0.0194262762205632	0	0
1700020A23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020D05Rik	0.801896910645	0.827225678983007	0.504698777086247	0.494200801715966	0.976442337667371	0.767761279636559	0.808872397229478	0.814314661084228	0.741934996157496	0.623239083134934	0.44176967624124	0.489025770069434
1700020L24Rik	0.177215745837347	0.0335157705651449	0.315488235554117	0.0343251033028572	0.0593421206403801	0.129835903355516	0.357514596351211	0.0304547717570328	0.163964422310996	0.12758438173048	0.030683458465463	0.158506448012981
1700020N01Rik	0.0655199060314137	0	0.0648009873497306	0.0634530958943663	0	0	0.0330449230782369	0	0	0.0589628524722728	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F05Rik	13.8132990239313	11.8268869245937	13.8541510459911	11.5741479770277	11.4008667175039	13.1593390844925	12.1111740780365	11.8214097242105	14.400460092437	13.1312342100312	11.62144582581	13.026175906907
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0.0515268639051488
1700022I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023F06Rik	3.92144759900411	4.1686970826895	5.32332077897787	4.07078704459505	3.90505483966138	4.8118419761148	4.52433244349414	3.63380799373687	4.93248344803328	3.64432660624769	3.63890602462309	4.95168903709975
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	3.17919704843885	2.74105108516448	4.99390925625864	4.07502796748744	3.13111691821101	4.2816488229677	3.67844791974424	3.5352021486807	4.58523623196329	3.28177162805474	3.23795290339057	4.01443466324335
1700024P04Rik	0.0773706998458274	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	0.0474685033492895	0.0673307890817642	0.105632221725709	0.103435021113521	0.0397380272145402	0.0978116459430504	0.09576283830836	0.0611814611190392	0.142736885493948	0.0640769774316026	0.0513673969845921	0.106142710722979
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	10.920236309704	9.60991081792173	10.0853820352316	10.2272093718578	9.24225337942737	10.5819345222949	10.6362715422777	9.92854494929396	10.1124375897981	9.69951928209304	9.99216664041563	9.92830174371098
1700027J19Rik	1.09796712094878	0.300549029524397	0.314345162236892	0.419736317562113	0.411202194654808	0.370455702508944	0.320597328249727	0.173790817091763	0.427733275593904	0.702060796207124	0.450246401395381	0.516868852216244
1700028J19Rik	0.256421497192303	0.274807765083985	0.270515100153584	0.24833274093707	0.128797207177674	0.297453637108698	0.120704284941727	0.220331950010688	0.253064060158451	0.29229540830536	0.20718734012049	0.30580022124691
1700028K03Rik	0.11683820992667	0.13700092074538	0.120178447969461	0.0905220607007411	0.121285070127111	0.111280929348411	0.136711282919683	0.132520135800727	0.203231049630734	0.155615133436806	0.153744818883835	0.196465985418577
1700028P14Rik	4.80197504849587	5.10845212646159	5.97901091574335	6.22834535737328	5.92224792681213	6.00752818953445	7.04938054902185	6.63128094709586	6.42634751960841	5.6332620159224	6.19855350451491	6.44252014504376
1700029F12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029H14Rik	0	0	0	0	0	0	0	0	0.0242311954154182	0.0471370868462364	0	0.0234245982285194
1700029I15Rik	2.09819236169441	1.54028337278244	1.63829202439082	1.73789933265579	1.47915078154063	1.74454955454509	1.69872476975483	1.63683101913726	1.68586564779704	1.54038265034389	1.45791952130038	1.45689531964454
1700029J07Rik	6.99484777821501	6.67869004692303	9.20174020366175	7.33980949822775	7.37932264788084	8.39609457146184	8.74084044144803	8.4261906821192	8.97256404427401	8.06715114408964	7.65462701973257	9.13552491613505
1700029P11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	3.4035360532313	3.25369221257423	3.63646875872347	4.02999168450602	4.41946283974793	3.79952030263513	3.92180147165639	3.76771066480114	3.13754350169874	4.05780933716392	3.69922069349975	3.82193117638778
1700030K09Rik	4.23527731970873	4.40783164402208	4.99434518798072	4.73270363721213	4.93019133603158	4.47540424445149	5.27063185226861	4.46823797748386	5.12430224879013	4.99544403719972	4.50179024455404	4.95372676921378
1700031F05Rik	0	0	0	0	0	0	0	0	0.0238452414718208	0	0	0
1700031M16Rik	0	0.0211233848099652	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0.0718195083538818	0.0751162465605041	0.0735537927918369	0.0635808435432644	0	0.153220541293376	0.195780675580925	0	0.0683487759270428	0.0657502681402779	0
1700034I23Rik	0.0158497898747202	0.0149878871777692	0.0313517553787453	0	0.0132685746747017	0.0290306001966123	0.015987662954377	0.0408571256536003	0.014664620394084	0.0142635861176537	0	0.0283529421488297
1700034J05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	1.74140418360777	1.8539092178117	1.74510846130802	1.65296592911807	1.67985829578516	1.84826055481686	1.77981778443824	1.78368511375247	1.95263487741295	1.59826421799028	1.43766312983514	1.67102242373772
1700037H04Rik	42.3271203968468	41.3801009812182	44.8413761455782	41.9221225574856	39.7132735177977	47.5149141725427	39.5095855101515	32.2992438260447	38.0474923268115	41.167729472417	30.8505665397828	37.8439344973776
1700040F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	2.62453430245644	2.03564486039489	3.79152528201593	3.76977758936292	2.69085012174782	2.67362166279831	3.68846279278349	3.06598950216404	3.92890977074844	2.89263718087429	2.62948972507118	4.06188472958781
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	0	0	0	0	0	0	0	0	0	0	0	0
1700048O20Rik	10.2444084012674	7.92988846806259	11.4321254661815	8.69206939910355	8.51913604625676	11.0838902270764	12.5282520548408	11.6653646142423	12.5399830413002	8.38292325453541	7.80914573247076	9.58857824672926
1700049E17Rik1	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	0.204801215708255	0.276663200419828	0.520853219075193	0.425016019669812	0.269418826020594	0.21435172723788	0.236094544760233	0.377093282368921	0.514322362437795	0.289622564659403	0.151969959380831	0.261685173606337
1700057G04Rik	0.0188527389188668	0	0	0	0	0	0	0	0.017443023650106	0.0169660082088404	0	0.0337247761729748
1700061G19Rik	0.0512254736763152	0	0.0379975507377636	0.0124023945175499	0.0107207891728147	0.0586406136111887	0.06458883795058	0.0110039608894991	0	0.0230494839671376	0.0221731805841268	0.0458174178702355
1700064H15Rik	0	0	0.186837364541355	0	0	0	0	0	0	0	0	0
1700066B19Rik	0.0655891903874568	0.0372134921678556	0.0908173160742083	0.0381121168149454	0.0658892069147682	0.0600668393211542	0.039695839919151	0.0112715933538542	0.157780357035256	0.0472201624310905	0.0340686972739544	0.0703976469849689
1700066M21Rik	12.1711883802602	10.1821636202239	11.1046657666447	10.5283102789057	8.7348483140442	10.8935734368689	10.3623975662662	9.42026811705562	10.9949929310431	9.06894237370134	10.1483049103932	10.6289965278071
1700067K01Rik	0.0380330164801665	0	0.0752313966574287	0.036833273855902	0.111437043103422	0.0696615730829287	0.0383638555103496	0.049020199813313	0.0351890942108424	0.0855669397144889	0.0987765908699116	0.0510266030905357
1700067P10Rik	0.0468706632567292	0	0	0	0	0	0	0	0	0	0	0
1700069L16Rik	0.0489675087182144	0.0231523415088172	0	0	0	0	0	0.0210378357532135	0.0679589381946893	0.0220334869764809	0.0423916202483371	0.0218989171596882
1700074P13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700086D15Rik	0.068097541858816	0.0321972178347686	0.0673503400085032	0	0	0	0	0	0	0	0.029476332469109	0.0609082416884284
1700088E04Rik	3.10127555215358	2.43388333865933	3.95055815244133	3.67768963959184	2.82581526858953	3.4004641355016	3.65317494287447	3.28718171345751	4.35937154557014	3.49971047107913	3.07443383433707	3.48462588092031
1700092M07Rik	0.219775432829781	0	0	0.0709475560393702	0.306639895041334	0	0	0.0629478550096151	0.0677805682781678	0.197780906718017	0.0634205342297956	0.131048638120969
1700093K21Rik	0.0741710147002351	0.0526032273443977	0.0916964644111784	0.107746961040359	0.062091905004882	0.0339630539420258	0.0561121563779927	0.0955979382507757	0.120093523067845	0.0834352272153736	0.0963157889050409	0.149266161805947
1700102P08Rik	1.44525462624633	1.90763305765206	1.81652476512416	1.39966440652427	2.14250981680984	1.65446236071956	1.48819789500565	1.73340873228743	1.64362394209809	1.84254143518533	2.16348171947015	2.96237779053388
1700109H08Rik	1.85954993917504	1.22975075865252	1.34630294292634	1.29475814222077	1.22095153505681	1.26888942126512	1.67957134830574	1.45162440820997	1.48435460041176	1.25782283588794	1.50461178595339	1.31536539647611
1700112E06Rik	0.630767908912593	0.45383366553761	0.705218114355801	0.610870482508476	0.447689727380908	0.539986278233377	0.539433409011867	0.565556557315569	0.71047222047801	0.678702841279957	0.427352516578667	0.613234231443001
1700113H08Rik	0.0240098752424793	0	0.0474928526640606	0.0465049786683872	0.0200997505394836	0.0219883384714986	0.0242187307205659	0.0206306518354093	0.0888581385427335	0.0432140647796787	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700123K08Rik	0	0	0.019960390897314	0	0	0.0184826055481686	0.0203573929592609	0	0	0	0.017471600536191	0
1700123L14Rik	0.0213024079140486	0.0201439949017757	0.0210686667513721	0	0.017833207404808	0	0	0	0.0788380736927516	0.0575115630296238	0	0
1700123O20Rik	11.7615341744988	9.72471881776384	12.2365121183686	10.2839027073859	9.91208185021489	12.3770250379801	11.367033698705	8.75191786569893	11.7023204954836	11.5064024523869	10.7619509826853	13.3744535462092
1700125H20Rik	0.0748046364338552	0.0353684010988966	0.0369919204167306	0.144889883288442	0	0	0.188638354858679	0.128552805406571	0.173027782338237	0	0	0
1700128F08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
